datetime,us_aqi,us_aqi_lag1,us_aqi_lag6,us_aqi_lag24,us_aqi_diff,log_carbon_monoxide,log_nitrogen_dioxide,log_sulphur_dioxide,log_ozone,scaled_pm2_5,scaled_ozone,scaled_sulphur_dioxide,scaled_nitrogen_dioxide,scaled_pm2_5_diff,scaled_ozone_per_humidity,scaled_temperature_2m,scaled_relative_humidity_2m,scaled_wind_speed_10m,precipitation,month,day_of_week,hour_sin,hour_cos,scaled_pm2_5_temp_interaction
2025-06-07 22:00:00,77,77.0,78.0,79.0,0.0,5.3471075307174685,2.740840023925201,2.3702437414678603,3.970291913552122,-0.3802403933388392,-0.58091998813102,-0.6973490996154645,0.3008327641843826,-0.0454259792887625,-0.499382844878022,-0.7065975733050418,0.0451403341474882,0.3264900225534914,0.0,6.0,5.0,-0.5000000000000004,0.8660254037844384,-0.4523699772001818
2025-06-07 23:00:00,76,77.0,77.0,78.0,-1.0,5.342334251964811,2.639057329615259,2.312535423847214,4.007333185232471,-0.4532782552185415,-0.5086942875405479,-0.8193933224166956,0.1152142062963366,-0.2640808795966078,-0.4850101313094099,-0.8700972808500653,0.2294522029514751,0.1783064443216928,0.0,6.0,5.0,-0.2588190451025215,0.965925826289068,-0.5351814515213742
2025-06-08 00:00:00,76,87.0,92.0,87.0,-11.0,5.236441962829949,2.476538400117484,2.2407096892759584,4.060443010546419,-0.5413858684657084,-0.4133726102840409,-1.0136842630492855,-0.1509189135150418,-1.234423671466664,-0.4794773974595958,-0.9386594936807534,0.5193689998073449,0.4236342568827891,0.0,6.0,6.0,0.0,1.0,-0.6047413347848278
2025-06-08 01:00:00,76,76.0,91.0,88.0,0.0,5.056245805348308,2.2407096892759584,2.151762203259462,4.110873864173311,-0.6910977150965977,-0.3019334503687579,-1.196942577652626,-0.4732980797254559,-0.5973369067485347,-0.4304712258840981,-0.9944426864480675,0.6122303911769102,0.2498682287051173,0.0,6.0,6.0,0.2588190451025207,0.9659258262890684,-0.733777943987101
2025-06-08 02:00:00,75,76.0,90.0,89.0,-1.0,4.897839799950911,2.0014800002101243,2.091864061678393,4.158883083359672,-0.8301158583967094,-0.190494290453475,-1.311479024279714,-0.7312014126937872,-0.5548644557673271,-0.3498481694211826,-1.0502258792153798,0.5193689998073449,0.3988105385716932,0.0,6.0,6.0,0.4999999999999999,0.8660254037844387,-0.8532437481662625
2025-06-08 03:00:00,75,75.0,89.0,89.0,0.0,4.812184355372417,1.88706964903238,2.0541237336955462,4.174387269895637,-0.915665485042932,-0.1533479038150473,-1.3802008922559663,-0.8343627458811198,-0.3425022008612844,-0.3282432980814472,-1.0502258792153798,0.5193689998073449,0.2002207920829257,0.0,6.0,6.0,0.7071067811865475,0.7071067811865476,-0.9229167467911008
2025-06-08 04:00:00,75,75.0,88.0,90.0,0.0,4.77912349311153,1.840549633397487,2.0541237336955462,4.189654742026425,-0.9798277050275987,-0.1162015171766197,-1.3802008922559663,-0.8730482458263695,-0.2575572988988662,-0.2890844687781764,-1.106009071982694,0.4265076084377794,0.1257496371496377,0.0,6.0,6.0,0.8660254037844386,0.5000000000000001,-0.9805877712712008
2025-06-08 05:00:00,74,75.0,87.0,90.0,-1.0,4.875197323201151,2.0014800002101243,2.1162555148025524,4.158883083359672,-1.043989925012266,-0.190494290453475,-1.2656644456288786,-0.7312014126937872,-0.2575572988988677,-0.3153897670312247,-1.1617922647500063,0.333646217068214,0.150573355460734,0.0,6.0,6.0,0.9659258262890684,0.2588190451025207,-1.0378895042391552
2025-06-08 06:00:00,74,74.0,76.0,91.0,0.0,5.147494476813453,2.0541237336955462,2.2407096892759584,4.204692619390966,-1.0119088150199325,-0.079055130538192,-1.0136842630492855,-0.679620746100121,0.1246947599320099,-0.2489342767077344,-1.0502258792153798,0.333646217068214,0.3243393836384053,0.0,6.0,6.0,1.0,6.123233995736766e-17,-1.0012988702440435
2025-06-08 07:00:00,73,74.0,76.0,91.0,-1.0,5.429345628954441,2.128231705849268,2.388762789235098,4.262679877041316,-0.7873410450735984,0.0695304160155185,-0.6700749231680225,-0.6022497462096216,0.8891988775937623,-0.099117952031094,-0.7713099153788129,0.0550620429595177,0.5974002850604604,0.0,6.0,6.0,0.9659258262890684,-0.2588190451025206,-0.7885561849553924
