datetime,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,hour,day_of_week,month,hour_sin,hour_cos,us_aqi_lag1,us_aqi_lag6,us_aqi_lag24,us_aqi_diff,pm2_5_diff,ozone_per_humidity,pm2_5_temp_interaction,log_carbon_monoxide,log_ozone,log_sulphur_dioxide,log_nitrogen_dioxide,scaled_pm2_5,scaled_ozone,scaled_sulphur_dioxide,scaled_nitrogen_dioxide,scaled_temperature_2m,scaled_relative_humidity_2m,scaled_wind_speed_10m,scaled_pm2_5_diff,scaled_ozone_per_humidity,scaled_pm2_5_temp_interaction
02/05/2025 00:00,13.1,8.3,63.0,58,28.5,75,13.1,0.0,0.0,4.0,5.0,0.0,1.0,58.0,56.0,56.0,0.0,-0.7000000000000028,0.8289473684210527,495.9,5.697093486505405,4.158883083359672,2.2300144001592104,2.6461747973841225,-1.0012151116891548,-0.190494290453475,-1.0365915523747031,0.1327747527501225,-0.9386594936807534,0.0550620429595177,-0.0231926727169376,-0.3000297498800768,-0.2603016632104367,-0.9818802915637111
02/05/2025 01:00,9.4,7.2,68.0,58,28.2,77,13.9,0.0,1.0,4.0,5.0,0.2588190451025207,0.9659258262890684,58.0,57.0,56.0,0.0,-1.2999999999999972,0.8717948717948718,454.02,5.43372200355424,4.23410650459726,2.1041341542702074,2.341805806147327,-1.1402332549892662,-0.0047623572613367,-1.288571734954296,-0.3443464132412903,-1.106009071982694,0.2407848256986485,0.1753970737718299,-0.5548644557673256,-0.1853187646031966,-1.1107630293025903
02/05/2025 02:00,6.7,6.4,71.0,58,28.1,78,13.5,0.0,2.0,4.0,5.0,0.4999999999999999,0.8660254037844387,58.0,57.0,55.0,0.0,-1.0000000000000018,0.8987341772151899,424.31,5.19295685089021,4.276666119016055,2.0014800002101243,2.0412203288596382,-1.2471702882970446,0.1066768026539462,-1.4718300495576364,-0.6925159127485375,-1.1617922647500063,0.333646217068214,0.0761022005274461,-0.4274471028237019,-0.1381751261685839,-1.2021934528513512
02/05/2025 03:00,5.4,6.0,72.0,58,27.9,79,13.7,0.0,3.0,4.0,5.0,0.7071067811865475,0.7071067811865476,58.0,57.0,55.0,0.0,-0.6999999999999993,0.9,401.76,5.081404364984463,4.290459441148391,1.9459101490553128,1.8562979903656265,-1.3220262116124892,0.1438231892923739,-1.5634592068593065,-0.8601530791779528,-1.2733586502846346,0.4265076084377794,0.1257496371496377,-0.3000297498800753,-0.1359599431578008,-1.27158948284208
02/05/2025 04:00,4.9,5.8,71.0,58,27.8,79,13.5,0.0,4.0,4.0,5.0,0.8660254037844386,0.5000000000000001,58.0,57.0,56.0,0.0,-0.3000000000000007,0.8875,391.98,5.087596335232384,4.276666119016055,1.916922612182061,1.7749523509116738,-1.3541073216048227,0.1066768026539462,-1.6092737855101418,-0.9246289124200356,-1.3291418430519468,0.4265076084377794,0.0761022005274461,-0.1301399459552418,-0.1578348753892832,-1.3016867410819617
02/05/2025 05:00,5.8,5.7,70.0,58,27.7,78,13.5,0.0,5.0,4.0,5.0,0.9659258262890684,0.2588190451025207,58.0,58.0,56.0,0.0,-0.5,0.8860759493670886,376.72,5.209486152841421,4.262679877041316,1.9021075263969205,1.916922612182061,-1.4075758382587118,0.0695304160155185,-1.6321810748355592,-0.8085724125842867,-1.3849250358192609,0.333646217068214,0.0761022005274461,-0.2150848479176585,-0.1603269562764141,-1.348648311709834
02/05/2025 06:00,8.1,7.0,69.0,58,27.8,78,13.4,0.0,6.0,4.0,5.0,1.0,6.123233995736766e-17,58.0,58.0,56.0,0.0,0.3000000000000007,0.8734177215189873,386.42,5.497168225293202,4.248495242049359,2.079441541679836,2.2082744135228043,-1.3754947282663783,0.0323840293770909,-1.3343863136051313,-0.5119835796707057,-1.3291418430519468,0.333646217068214,0.0512784822163502,0.1246947599320099,-0.1824787863842441,-1.318797247811383
02/05/2025 07:00,11.2,8.9,67.0,58,28.3,78,11.8,0.0,7.0,4.0,5.0,0.9659258262890684,-0.2588190451025206,58.0,58.0,56.0,0.0,1.6999999999999993,0.8481012658227848,441.48,5.783825182329737,4.219507705176107,2.2925347571405443,2.501435951739211,-1.1937017716431555,-0.0419087438997643,-0.8991478164221979,-0.1122334135697922,-1.0502258792153798,0.333646217068214,-0.3459010107611843,0.7193090736689288,-0.2267824465999043,-1.149353992321825
02/05/2025 08:00,12.7,10.4,70.0,58,29.5,73,14.8,0.0,8.0,4.0,5.0,0.8660254037844387,-0.4999999999999998,58.0,58.0,56.0,0.0,2.0000000000000018,0.945945945945946,519.2,5.91350300563827,4.262679877041316,2.4336133554004498,2.617395832834079,-0.9798277050275987,0.0695304160155185,-0.5555384765409349,0.0811940861564562,-0.3808275660076196,-0.1306607397796131,0.3988105385716932,0.8467264266125554,-0.0555547868474879,-0.910176189622071
02/05/2025 09:00,10.9,11.4,81.0,58,30.8,66,16.8,0.0,9.0,4.0,5.0,0.7071067811865476,-0.7071067811865475,58.0,58.0,56.0,0.0,0.3999999999999986,1.208955223880597,554.4,5.834810737062605,4.406719247264253,2.517696472610991,2.476538400117484,-0.9370528917044876,0.4781406690382228,-0.3264655832867595,-0.1509189135150418,0.3443539399674548,-0.7806904793665711,0.8952849047936117,0.1671672109132176,0.4047100236382371,-0.8018506793926408
02/05/2025 10:00,7.5,12.1,96.0,59,31.7,60,18.2,0.0,10.0,4.0,5.0,0.4999999999999999,-0.8660254037844387,58.0,58.0,56.0,1.0,0.1999999999999993,1.5737704918032789,576.9399999999999,5.6240175061873385,4.574710978503383,2.5726122302071057,2.1400661634962708,-0.915665485042932,1.0353364686146376,-0.1661145580088369,-0.5893545795612051,0.8464026748732745,-1.3378588275839636,1.242816961148954,0.0822223089508008,1.0431347646637326,-0.7324854236945908
02/05/2025 11:00,4.9,12.3,107.0,59,32.4,57,19.1,0.0,11.0,4.0,5.0,0.258819045102521,-0.9659258262890682,59.0,58.0,56.0,0.0,0.0,1.8448275862068968,589.68,5.43372200355424,4.68213122712422,2.5877640352277083,1.7749523509116738,-0.915665485042932,1.4439467216373418,-0.1202999793580015,-0.9246289124200356,1.2368850242444678,-1.61644300169266,1.466230425948818,-0.0027225930116159,1.517483210339062,-0.6932789748217799
